id,city_name_ar,city_name_en,region_name_ar,region_name_en,availability,available_units,available_auctions_units,bookable,developer_name,max_area,max_bed_room,max_price,min_area,min_bed_room,min_price,project_name,project_type,publish_date,construction_status,unit_type,views_count,location
project_396,الشملي,ASH SHAMLI,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,900.0,1,0.0,400.0,1,0.0,مشروع لؤلؤة الشملي - الشملي,lands_moh_land,2021-08-27,no entry,land,1489,"26.872334,40.347383"
project_392,تثليث,TATILITH,عسير,'Asir,0,0,0,1,لا يوجد مدخل,941.704,1,0.0,561.91,1,0.0,مشروع تثليث - عسير,lands_moh_land,2021-08-27,no entry,land,17958,"19.519431,43.599588"
project_391,الرين,AR RAYN,الرياض,Riyadh,1,205,0,1,لا يوجد مدخل,895.54,1,0.0,394.89,1,0.0,مخطط العمق - الرين,lands_moh_land,2021-08-27,no entry,land,4027,"23.232996,45.552931"
project_399,الشماسية,ASH SHIMASIYAH,القصيم,Qassim,0,0,0,1,لا يوجد مدخل,672.0,1,0.0,435.0,1,0.0,مشروع اسكان الشماسية,lands_moh_land,2021-08-27,no entry,land,1030,"26.309725,44.236389"
project_401,الزلفي,AZ ZULFI,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,525.645,1,0.0,467.443,1,0.0,مشروع اسكان الزلفي,lands_moh_land,2021-08-27,no entry,land,5595,"26.307711,44.917194"
project_405,ثادق,THADIQ,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,500.0,1,0.0,500.0,1,0.0,مشروع إسكان ثادق,lands_moh_land,2021-08-27,no entry,land,3330,"25.224641,45.862198"
project_414,عيون الجواء,UYUN AL JAWA',القصيم,Qassim,1,1,0,0,لا يوجد مدخل,550.0,1,0.0,500.0,1,0.0,مشروع إسكان عيون الجواء,lands_moh_land,2021-08-27,no entry,land,84341,"26.492416,43.619825"
project_412,شقراء,SHAQRA',الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,509.69,1,0.0,478.61,1,0.0,مشروع إسكان شقراء,lands_moh_land,2021-08-27,no entry,land,29330,"25.248548,45.219565"
project_1025,الرياض,AR RIYADH,الرياض,Riyadh,1,0,0,1,شركة تلال العقارية,400.0,3,1894504.0,250.0,3,1359105.0,بيوت تلال - الرياض,offplan_moh_land,2022-06-23,under_construction,villa,176919,"24.896709,46.645818"
project_406,بقيق,BUQAYQ,المنطقة الشرقية,Eastern Province,0,0,0,1,لا يوجد مدخل,760.35,1,0.0,499.992,1,0.0,مشروع زهرة الدغيمية,lands_moh_land,2021-08-27,no entry,land,8113,"25.871382,49.603958"
project_425,الشنان,ASH SHINAN,حائل,Ha'il,1,50,0,1,لا يوجد مدخل,1155.0,1,0.0,892.0,1,0.0,مشروع الأرشاوية - الشنان,lands_moh_land,2021-08-27,no entry,land,2348,"27.432444,42.476111"
project_421,بقعاء,BAQ'A,حائل,Ha'il,1,1,0,1,لا يوجد مدخل,1120.0,1,0.0,892.0,1,0.0,مخطط المندسة,lands_moh_land,2021-08-27,no entry,land,3592,"27.9815,42.001083"
project_423,بقيق,BUQAYQ,المنطقة الشرقية,Eastern Province,0,0,0,1,لا يوجد مدخل,900.0,1,0.0,570.5,1,0.0,هجرة الثمامة,lands_moh_land,2021-08-27,no entry,land,20877,"25.970639,49.551722"
project_420,مرات,MARAT,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,630.0,1,0.0,600.0,1,0.0,مرات 1180,lands_moh_land,2021-08-27,no entry,land,8474,"24.500583,45.379444"
project_419,مرات,MARAT,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,599.677,1,0.0,568.048,1,0.0,مخطط مرات 1120,lands_moh_land,2021-08-27,no entry,land,1037,"25.113958,45.485914"
project_422,حوطة بني تميم,HAWTAT BANI TAMIM,الرياض,Riyadh,1,1,0,1,لا يوجد مدخل,900.0,1,0.0,550.0,1,0.0,مخطط الحلوة,lands_moh_land,2021-08-27,no entry,land,9989,"23.373744,46.849381"
project_418,بقعاء,BAQ'A,حائل,Ha'il,1,48,0,1,لا يوجد مدخل,856.0,1,0.0,753.73,1,0.0,الفويلق 2 - بقعاء,lands_moh_land,2021-08-27,no entry,land,1291,"27.631617,42.611294"
project_427,ام القلبان,UMM AL QULBAN,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,851.0,1,0.0,692.14,1,0.0,ام قلبان - حائل,lands_moh_land,2021-08-27,no entry,land,804,"27.816694,41.440972"
project_436,الحريق (الحريق),AL HARIQ,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,750.0,1,0.0,500.0,1,0.0,مخطط اراضي 254 - الحريق,lands_moh_land,2021-08-27,no entry,land,2405,"23.633963,46.496143"
project_1023,الرياض,AR RIYADH,الرياض,Riyadh,1,6,0,1,شركة رافد للمقاولات عامة,180.0,3,990000.0,110.0,2,645000.0,مشروع رافد 1 - الرياض,offplan_private_land,2022-06-19,under_construction,apartment,34751,"24.832014,46.77938"
project_463,المجمعة,AL MAJMA'AH,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,1026.03,1,0.0,400.0,1,0.0,المجمعة- تمير -721-أ,lands_moh_land,2021-08-27,no entry,land,1440,"25.71975,45.855447"
project_464,المجمعة,AL MAJMA'AH,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,960.0,1,0.0,600.0,1,0.0,المجمعة - تمير - 837,lands_moh_land,2021-08-27,no entry,land,15438,"25.723611,45.85975"
project_474,الشنان,ASH SHINAN,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,1097.5,1,0.0,827.5,1,0.0,مشروع السبعان - 496,lands_moh_land,2021-08-27,no entry,land,1984,"27.031241,41.988545"
project_476,دومة الجندل,DAWMAT AL JANDAL,الجوف,Jawf,0,0,0,1,لا يوجد مدخل,1200.0,1,0.0,517.5,1,0.0,مخطط الملك عبدالعزيز - دومة الجندل,lands_moh_land,2021-08-27,no entry,land,20893,"29.74977144,39.90235433"
project_477,المويه القديم,AL MUWAYH AL QADIM,مكة المكرمة,Makkah,0,0,0,1,لا يوجد مدخل,862.5,1,0.0,375.0,1,0.0,مشروع المويه - 4/ق/ط,lands_moh_land,2021-08-27,no entry,land,19269,"22.09656073,41.28615809"
project_555,السليمي,AS SULAYMI,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,800.0,1,0.0,690.0,1,0.0,1532 السليمي - حائل,lands_moh_land,2021-08-27,no entry,land,590,"26.296671,41.341699"
project_560,بقعاء,BAQ'A,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,500.0,1,0.0,492.0,1,0.0,الناصرية 410,lands_moh_land,2021-08-27,no entry,land,338,"27.682017,42.549247"
project_561,الشماسية,ASH SHIMASIYAH,القصيم,Qassim,1,267,0,0,لا يوجد مدخل,1364.432,1,0.0,483.371,1,0.0,مخطط الربيعية,lands_moh_land,2021-08-27,no entry,land,60153,"26.36510404,44.23082334"
project_559,بقعاء,BAQ'A,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,1242.0,1,0.0,660.0,1,0.0,تربة 1403,lands_moh_land,2021-08-27,no entry,land,1882,"28.271389,42.929154"
project_557,الشنان,ASH SHINAN,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,525.0,1,0.0,318.36,1,0.0,رك418 - حائل,lands_moh_land,2021-08-27,no entry,land,277,"27.262217,42.275323"
project_1011,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,رتال,425.0,4,2120635.0,250.0,4,1291884.0,نساج تاون النرجس - الرياض,offplan_moh_land,2022-06-15,under_construction,villa,1299581,"24.89475,46.639778"
project_556,العويقلية,AL UWAYQILAH,الحدود الشمالية,Northern Borders,0,0,0,1,لا يوجد مدخل,900.0,1,0.0,600.0,1,0.0,مخطط العايش 12246 / س,lands_moh_land,2021-08-27,no entry,land,291,"30.302611,42.353218"
project_554,بلجرشي,BILJURASHI,الباحة,Bahah,0,0,0,1,لا يوجد مدخل,611.365573,1,0.0,448.199866,1,0.0,340  - العسله,lands_moh_land,2021-08-27,no entry,land,35218,"19.895985,41.59519"
project_553,المويه الجديد,AL MUWAYH AL JADID,مكة المكرمة,Makkah,1,1,0,1,لا يوجد مدخل,740.965,1,0.0,475.796,1,0.0,مخطط المويه الجديد - محافظة المويه,lands_moh_land,2021-08-27,no entry,land,9948,"22.429233,41.74011"
project_565,قرية (قرية العليا),QARYAT AL 'ULYA,المنطقة الشرقية,Eastern Province,1,810,0,1,لا يوجد مدخل,954.809,1,0.0,377.823,1,0.0,مخطط الفريدة - قرية العليا,lands_moh_land,2021-08-27,no entry,land,6168,"27.164083,46.996145"
project_569,حائل,HAIL,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,1897.27,1,0.0,636.73,1,0.0,المزيريرات - حائل,lands_moh_land,2021-08-27,no entry,land,5315,"27.780771,41.631575"
project_570,الدوادمي,AD DUWADIMI,الرياض,Riyadh,1,2,0,1,لا يوجد مدخل,894.82,1,0.0,381.864,1,0.0,الرفيعة - الدوادمي,lands_moh_land,2021-08-27,no entry,land,5565,"24.521556,43.900979"
project_567,رفحاء,RAFHA',الحدود الشمالية,Northern Borders,1,91,0,1,لا يوجد مدخل,974.0,1,0.0,663.91,1,0.0,هجرة رغوة,lands_moh_land,2021-08-27,no entry,land,1829,"28.614934,44.053607"
project_562,عفيف,AFIF,الرياض,Riyadh,1,184,0,1,لا يوجد مدخل,1315.078,1,0.0,559.049,1,0.0,مخطط الخالدية - عفيف,lands_moh_land,2021-08-27,no entry,land,3698,"23.924718,42.760833"
project_577,بقيق,BUQAYQ,المنطقة الشرقية,Eastern Province,0,0,0,1,لا يوجد مدخل,995.18,1,0.0,582.0,1,0.0,يكـرب - الشرقية,lands_moh_land,2021-08-27,no entry,land,106012,"25.974805,49.476792"
project_578,بيش,BAYSH,جازان,Jizan,0,0,0,1,لا يوجد مدخل,1880.56,1,0.0,450.0,1,0.0,بيش 94,lands_moh_land,2021-08-27,no entry,land,1796447,"17.444587,42.526852"
project_1018,الرياض,AR RIYADH,الرياض,Riyadh,1,24,0,1,شركة ازدهار للتطوير العقاري,208.18,3,1899000.0,102.16,1,899000.0,جاردن ريزيدنس - الرياض,offplan_private_land,2022-06-08,under_construction,apartment,44886,"24.777695,46.584277"
project_584,حاذة,HADHAH,المدينة المنورة,Madinah,1,367,0,1,لا يوجد مدخل,750.0,1,0.0,415.025,1,0.0,مركز حاذه - المدينة المنورة,lands_moh_land,2021-08-27,no entry,land,29916,"22.620727,40.603987"
project_589,شقراء,SHAQRA',الرياض,Riyadh,1,146,0,1,لا يوجد مدخل,858.264333,1,0.0,533.782549,1,0.0,مخطط شقراء 151,lands_moh_land,2021-08-27,no entry,land,19405,"25.523687,45.259725"
project_585,رفحاء,RAFHA',الحدود الشمالية,Northern Borders,1,336,0,1,لا يوجد مدخل,529.376,1,0.0,359.09,1,0.0,ام غار الخشيبي,lands_moh_land,2021-08-27,no entry,land,1254,"29.302374,44.032425"
project_592,الشنان,ASH SHINAN,حائل,Ha'il,0,0,0,1,لا يوجد مدخل,1044.0,1,0.0,850.18,1,0.0,مخطط المضيح - الشنان,lands_moh_land,2021-08-27,no entry,land,499,"26.88063,42.088879"
project_590,قرية (قرية العليا),QARYAT AL 'ULYA,المنطقة الشرقية,Eastern Province,1,314,0,1,لا يوجد مدخل,780.0,1,0.0,660.0,1,0.0,المخطط رقم ١٠/٧١ بمركز أم عقلاء بمحافظة قرية العليا,lands_moh_land,2021-08-27,no entry,land,2199,"26.520287,47.337779"
project_591,العويقلية,AL UWAYQILAH,الحدود الشمالية,Northern Borders,1,27,0,1,لا يوجد مدخل,1000.0,1,0.0,625.0,1,0.0,مخطط نعيجان - العويقلية,lands_moh_land,2021-08-27,no entry,land,2384,"29.540999,42.097337"
project_594,صبيا,SABYA,جازان,Jizan,0,0,0,1,لا يوجد مدخل,550.0001,1,0.0,450.0,1,0.0,مشروع الرفاه - صبيا,lands_moh_land,2021-08-27,no entry,land,25901,"17.247788,42.443566"
project_593,الروضة (الأفلاج),AR RAWDAH,الرياض,Riyadh,1,15,0,1,لا يوجد مدخل,1260.0,1,0.0,520.0,1,0.0,مخطط الأفلاج 705,lands_moh_land,2021-08-27,no entry,land,3493,"21.98806646,45.93273088"
project_605,ثادق,THADIQ,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,1035.005328148,1,0.0,600.00045192,1,0.0,مخطط ثادق 302/أ,lands_moh_land,2021-08-27,no entry,land,7989,"25.291524,45.795837"
project_603,ثادق,THADIQ,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,1260.0,1,0.0,524.548,1,0.0,مخطط ثادق 362,lands_moh_land,2021-08-27,no entry,land,8773,"25.65639656,46.36784813"
project_1016,جدة,JEDDAH,مكة المكرمة,Makkah,1,7,0,1,شركة المنازل الذكية المحدودة,269.0,3,1050000.0,223.0,3,910000.0,تاون هاوس - جدة,offplan_private_land,2022-06-06,under_construction,apartment,14440,"21.559926,39.248832"
project_606,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,1,لا يوجد مدخل,637.5,1,0.0,576.29,1,0.0,مخطط غرب سوق صمخ,lands_moh_land,2021-08-27,no entry,land,1194,"19.37539954,42.79388097"
project_607,بيشه (بيشه),BISHAH,عسير,'Asir,0,0,0,1,لا يوجد مدخل,695.49,1,0.0,556.05,1,0.0,مخطط كتنه - بيشة,lands_moh_land,2021-08-27,no entry,land,1434,"19.35365203,42.79610617"
project_604,ثادق,THADIQ,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,679.58,1,0.0,600.7827,1,0.0,مخطط ثادق 370,lands_moh_land,2021-08-27,no entry,land,8985,"25.18074391,45.80120514"
project_612,السليل,AS SULAYYIL,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,590.537294,1,0.0,490.993311,1,0.0,مشروع شروق السليل,lands_moh_land,2021-08-27,no entry,land,6904,"20.45516951,45.60874802"
project_608,عفيف,AFIF,الرياض,Riyadh,1,102,0,1,لا يوجد مدخل,890.4308,1,0.0,347.234,1,0.0,مخطط الانسيات - عفيف,lands_moh_land,2021-08-27,no entry,land,1147,"23.657414,42.58092"
project_614,قرية (قرية العليا),QARYAT AL 'ULYA,المنطقة الشرقية,Eastern Province,1,645,645,1,لا يوجد مدخل,628.34,1,0.0,351.871,1,0.0,مخطط ام كداد – حفر الباطن,lands_moh_land,2021-08-27,no entry,land,2130,"27.940933,46.907464"
project_609,القويعية,QUWAY'IYAH,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,1724.38,1,0.0,600.0,1,0.0,مخطط 1051 - القويعية,lands_moh_land,2021-08-27,no entry,land,44487,"24.07845043,45.34781229"
project_611,القويعية,QUWAY'IYAH,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,947.057,1,0.0,500.976,1,0.0,مخطط 217 - القويعية,lands_moh_land,2021-08-27,no entry,land,2833,"23.7656367,44.76488154"
project_615,خميس مشيط,KHAMIS MUSHAYT,عسير,'Asir,0,0,0,1,لا يوجد مدخل,937.58,1,0.0,567.73,1,0.0,مخطط رغوة الجنوب – خميس مشيط,lands_moh_land,2021-08-27,no entry,land,16115,"18.69408679,42.8809609"
project_613,عفيف,AFIF,الرياض,Riyadh,1,438,0,1,لا يوجد مدخل,2000.0,1,0.0,302.27,1,0.0,مخطط عفيف 843,lands_moh_land,2021-08-27,no entry,land,1872,"23.86721241,42.70005091"
project_996,الرياض,AR RIYADH,الرياض,Riyadh,1,237,0,1,الشركة الوطنية للإسكان البناء المطور,558.0,1,474271.0,336.91,1,149960.0,الأصالة - الرياض,advanced_self_construction,2022-05-11,under_construction,villa,155503,"24.4815503,46.7070349"
project_616,المجمعة,AL MAJMA'AH,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,887.4887,1,0.0,387.4951,1,0.0,مخطط 411 - المجمعة,lands_moh_land,2021-08-27,no entry,land,6383,"25.544976,45.699969"
project_618,حفر الباطن,HAFAR AL BATIN,المنطقة الشرقية,Eastern Province,1,455,0,1,لا يوجد مدخل,699.689756613,1,0.0,331.85133244,1,0.0,معرج السوبان 21/18,lands_moh_land,2021-08-27,no entry,land,3403,"27.976281,47.023275"
project_622,عفيف,AFIF,الرياض,Riyadh,1,23,0,1,لا يوجد مدخل,1006.571,1,0.0,535.942,1,0.0,مخطط المردمة 583 - عفيف,lands_moh_land,2021-08-27,no entry,land,1257,"23.67456667,43.13175386"
project_621,عفيف,AFIF,الرياض,Riyadh,1,28,28,1,لا يوجد مدخل,1114.253,1,0.0,813.765,1,0.0,مخطط الهرانية 579 - عفيف,lands_moh_land,2021-08-27,no entry,land,1005,"23.8352519,43.22310197"
project_624,بيش,BAYSH,جازان,Jizan,0,0,0,1,لا يوجد مدخل,550.0,1,0.0,450.0,1,0.0,مشروع الورود - بيش,lands_moh_land,2021-08-27,no entry,land,14478,"17.48562647,42.71490881"
project_619,عفيف,AFIF,الرياض,Riyadh,1,226,0,1,لا يوجد مدخل,1401.781,1,0.0,447.954,1,0.0,مخطط 811 - عفيف,lands_moh_land,2021-08-27,no entry,land,1569,"23.83452746,42.83324324"
project_617,عفيف,AFIF,الرياض,Riyadh,1,3,0,1,لا يوجد مدخل,844.675,1,0.0,328.062,1,0.0,مخطط عفيف - 306,lands_moh_land,2021-08-27,no entry,land,1591,"24.348845,43.274888"
project_637,النعيرية,AN NU'AYRIYAH,المنطقة الشرقية,Eastern Province,1,79,0,1,لا يوجد مدخل,620.51,1,0.0,408.12,1,0.0,مخطط الحسي 65/10 - النعيرية,lands_moh_land,2021-08-27,no entry,land,7583,"27.10367402,48.53378303"
project_636,النعيرية,AN NU'AYRIYAH,المنطقة الشرقية,Eastern Province,0,0,0,1,لا يوجد مدخل,631.847,1,0.0,628.66,1,0.0,مخطط 90/10 - النعيرية,lands_moh_land,2021-08-27,no entry,land,22692,"26.81673412,48.34051335"
project_635,طبرجل,TUBARJAL,الجوف,Jawf,0,0,0,1,لا يوجد مدخل,826.32,1,0.0,388.71,1,0.0,مخطط ميقوع - دومة الجندل,lands_moh_land,2021-08-27,no entry,land,10475,"29.82565184,38.93718635"
project_1012,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,دار واعمار للاستثمار والتطوير العقاري,409.53,5,1617629.0,257.5,5,1341086.0,سرايا الجوان ٢ - الرياض,offplan_private_land,2022-04-25,under_construction,townhouse,514876,"24.9181,46.648268"
project_638,شقراء,SHAQRA',الرياض,Riyadh,1,1,0,1,لا يوجد مدخل,712.498,1,0.0,599.998,1,0.0,مخطط القصب 30 - شقراء,lands_moh_land,2021-08-27,no entry,land,4576,"25.433301,45.401977"
project_640,ثادق,THADIQ,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,839.335,1,0.0,600.0,1,0.0,مخطط 286 - ثادق,lands_moh_land,2021-08-27,no entry,land,7256,"25.17693041,45.81364605"
project_639,ثادق,THADIQ,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,684.8016,1,0.0,577.16,1,0.0,مخطط 366 - ثادق,lands_moh_land,2021-08-27,no entry,land,181243,"25.2139785,45.86838014"
project_654,حفر الباطن,HAFAR AL BATIN,المنطقة الشرقية,Eastern Province,1,2,0,1,لا يوجد مدخل,816.998095619927,1,0.0,391.997921907133,1,0.0,مخطط ش-ر-51/ح -هجرة مناخ - حفر الباطن,lands_moh_land,2021-08-27,no entry,land,3947,"27.602306,46.316667"
project_663,الدوادمي,AD DUWADIMI,الرياض,Riyadh,1,23,0,1,لا يوجد مدخل,625.0,1,0.0,389.875,1,0.0,مخطط 32 - الراجحية - الدوادمي,lands_moh_land,2021-08-27,no entry,land,4573,"25.29193927,44.15297339"
project_655,تمير,TUMAIR,الرياض,Riyadh,0,0,0,1,لا يوجد مدخل,863.1355,1,0.0,570.0,1,0.0,مخطط 909 - المجمعة -  تمير,lands_moh_land,2021-08-27,no entry,land,1368,"25.729363,45.867403"
project_664,عفيف,AFIF,الرياض,Riyadh,1,62,0,1,لا يوجد مدخل,896.743,1,0.0,380.356,1,0.0,مخطط 293 - الفيضة - عفيف,lands_moh_land,2021-08-27,no entry,land,3322,"23.90018096,42.85395943"
project_705,جدة,JEDDAH,مكة المكرمة,Makkah,1,32,0,1,الشركة الوطنية للإسكان,385.0,5,2171501.0,200.0,3,796000.0,ميلاء - جدة,offplan_moh_land,2021-08-23,under_construction,townhouse,352916,"21.777722,39.182278"
project_693,مدينة الملك عبدالله الاقتصادية,King Abdullah Economic City,مكة المكرمة,Makkah,1,12,12,0,شركة اعمار المدينة الاقتصادية,1448.29,6,3444323.04,580.25,3,1709587.89,مدينة الملك عبدالله الاقتصادية - الرويال غرينز,readymade_private_land,2021-08-09,construction_completed,villa,6244,"22.4453697,39.0975643901"
project_703,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,شركة السليمان العقارية,305.5,3,650000.0,187.9,3,575000.0,سكينة ريزيدنس 3 - الرياض,offplan_private_land,2021-08-09,under_construction,apartment,14299,"24.544056,46.517944"
project_1030,القطيف,AL QATIF,المنطقة الشرقية,Eastern Province,0,0,0,1,دار واعمار للاستثمار والتطوير العقاري,420.59,5,1623164.0,257.5,5,1272078.0,سرايا البحر - القطيف,offplan_moh_land,2022-08-28,under_construction,villa,105671,"26.644917,49.997472"
project_1013,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,عبدالرحمن الراشد وأولاده,395.0,5,1977216.0,200.0,4,969595.0,النرجس ڤيو ٢ - الرياض,offplan_private_land,2022-04-13,under_construction,townhouse,707596,"24.92793,46.636224"
project_684,الرياض,AR RIYADH,الرياض,Riyadh,1,5,0,1,شركة الضاحية المثالية للتطوير والاستثمار العقاري,509.181,4,4503073.33333333,159.8,3,1516190.48,النايفة - الرياض,offplan_private_land,2021-06-28,under_construction,villa,78598,"24.8487499,46.7634185"
project_683,جدة,JEDDAH,مكة المكرمة,Makkah,1,4,0,1,شركة انشاء للتطوير والاستثمار العقاري,294.18,4,1542061.4,81.69,1,401500.0,جنان 1 - جدة,offplan_private_land,2021-06-28,under_construction,apartment,20112,"21.6227049,39.1559758211"
project_685,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,شركة السليمان العقارية,345.5,3,650000.0,187.9,3,575000.0,سكينة ريزيدنس 1 - الرياض,offplan_private_land,2021-06-28,under_construction,apartment,13471,"24.5451506,46.522476222"
project_678,العلا,AL ULA,المدينة المنورة,Madinah,1,2,2,0,لا يوجد مدخل,742.78,1,0.0,576.95,1,0.0,مخطط المحاش الشمالي /711 - المدينة المنورة,lands_moh_land,2021-04-29,no entry,land,30660,"26.607869,37.94592"
project_679,العلا,AL ULA,المدينة المنورة,Madinah,1,1,1,0,لا يوجد مدخل,800.0,1,0.0,797.05,1,0.0,ت/1415 الميدان/704 - المدينة المنورة,lands_moh_land,2021-04-29,no entry,land,26139,"26.552941,37.951095"
project_680,عفيف,AFIF,الرياض,Riyadh,1,12,0,1,لا يوجد مدخل,896.578,1,0.0,380.343,1,0.0,مخطط 987/أ صوية - الرياض,lands_moh_land,2021-04-29,no entry,land,13434,"23.961213,42.51308"
project_677,العلا,AL ULA,المدينة المنورة,Madinah,1,2,2,0,لا يوجد مدخل,868.0804,1,234381.708,500.1,1,0.0,و/930 - المدينة المنورة,lands_moh_land,2021-04-29,no entry,land,153478,"26.558145,37.958954"
project_676,العلا,AL ULA,المدينة المنورة,Madinah,1,2,2,0,لا يوجد مدخل,1014.13,1,0.0,427.91,1,0.0,و/834 - المدينة المنورة,lands_moh_land,2021-04-29,no entry,land,45410,"26.550414,37.954965"
project_675,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,0,0,0,1,شركة أسوار المتحدة للتطوير العقاري,489.62,4,1277000.0,246.38,4,998000.0,أسوار السكني - الخبر,offplan_private_land,2021-03-31,under_construction,villa,27364,"26.138806,50.15725"
project_596,الخبر,AL KHUBAR,المنطقة الشرقية,Eastern Province,0,0,0,1,الشركة الخليجية للتعمير العقاري,163.0,3,720000.0,153.0,3,540000.0,أنار السكني - الخبر,offplan_private_land,2021-02-22,under_construction,apartment,3980,"26.231444,50.204222"
project_1009,جيزان,JIZAN,جازان,Jizan,0,0,0,1,شركه أفضل مسكن العقاريه,178.14,5,780000.0,144.66,4,734000.0,جوهرة جيزان - جازان,offplan_private_land,2022-04-12,under_construction,apartment,15386,"16.950425,42.564683"
project_229,بريدة,BURAYDAH,القصيم,Qassim,0,0,0,1,لا يوجد مدخل,1236.2,1,0.0,384.7,1,0.0,حاضرة بريدة - بريدة,lands_moh_land,2021-02-21,no entry,land,3531869,"26.501431,44.018996"
project_2,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,التحالف العقارية,569.9677734375,4,1272251.0,194.867362122,4,557700.0,إشراق ليفينج - الرياض,offplan_moh_land,2021-01-25,under_construction,townhouse,25289,"24.95975,46.622639"
project_4,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,0,الديار العربية للتطوير العقاري,478.58,6,1165640.0,200.0,4,498000.0,شمس الديار - الرياض - الديار العربية,offplan_moh_land,2021-01-25,under_construction,townhouse,11549,"24.964991,46.61997"
project_16,خميس مشيط,KHAMIS MUSHAYT,عسير,'Asir,1,286,0,1,عبدالرحمن الراشد وأولاده,574.8239,5,822443.0,187.499,4,530284.0,واحة الخميس - خميس مشيط,offplan_moh_land,2021-01-25,under_construction,townhouse,40185,"18.35765,42.753309"
project_14,الهفوف,AL HUFUF,المنطقة الشرقية,Eastern Province,1,116,0,1,أبراج ذهب للتطوير العقاري,350.3699,4,774239.0,164.9,3,495000.0,ديار الحساء - الاحساء,offplan_moh_land,2021-01-25,under_construction,townhouse,68589,"25.32048,49.596771"
project_22,الرياض,AR RIYADH,الرياض,Riyadh,0,0,0,1,مجموعة سلمان بن سعيدان للعقارات,185.5,3,410753.0,185.5,3,410753.0,إسكان الرياض - الرياض,offplan_moh_land,2021-01-25,under_construction,apartment,8921,"24.965917,46.615694"
project_17,تبوك,TABUK,تبوك,Tabuk,1,46,0,0,شمائل الخليج للمقاولات,404.6,5,1036940.0,207.0,4,507102.0,بساتين تبوك - تبوك,offplan_moh_land,2021-01-25,under_construction,townhouse,42656,"28.455361,36.51625"
project_36,جدة,JEDDAH,مكة المكرمة,Makkah,1,275,0,1,شركة جدارة العقارية,264.48,4,714096.0,127.58,2,220000.0,أعالي جدة - جدة,offplan_moh_land,2021-01-25,under_construction,apartment,176493,"21.410327,39.280998"
project_40,المدينة المنورة,AL MADINAH AL MUNAWWARAH,المدينة المنورة,Madinah,1,56,0,1,منازل العصرية للتطوير والاستثمار العقاري,264.0,4,651072.0,125.0,2,277500.0,درة المدينة 1 - المدينة المنورة,offplan_moh_land,2021-01-25,under_construction,apartment,11157,"24.427833,39.645417"
project_35,جدة,JEDDAH,مكة المكرمة,Makkah,1,875,0,1,ساني العامرية,250.0,4,702958.0,125.0,2,262500.0,تلال الغروب - جدة,offplan_moh_land,2021-01-25,under_construction,apartment,32520,"21.429778,39.285028"
project_1007,تبوك,TABUK,تبوك,Tabuk,1,19,0,1,الشركة الوطنية للإسكان,540.0,4,797625.0,220.0,4,569604.0,تبوك ڤالي - تبوك,offplan_moh_land,2022-04-04,under_construction,villa,310767,"28.455694,36.523139"
project_39,جدة,JEDDAH,مكة المكرمة,Makkah,0,0,0,1,مكيون مطورون عمرانيون,263.99,4,615097.0,126.3,2,294279.0,ربى جدة - جدة,offplan_moh_land,2021-01-25,under_construction,apartment,5686,"21.4154609,39.2806919"
project_50,الدمام,AD DAMMAM,المنطقة الشرقية,Eastern Province,0,0,0,1,مدى الشرقية للتطوير,172.15,3,378730.0,130.0,2,286000.0,واحة مدى -  الدمام,offplan_moh_land,2021-01-25,under_construction,apartment,4075,"26.350112,49.97725"
